Income_2019,Income_2020,Percent_Change_2020,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
"37,957","41,673",9.8,72643.41,0.98126,27.58,8947.06,0.86362,538.17,14500.19,0.94122,199.08,10109.58,0.93665,2501.92
"46,155","49,207",6.6,83866.51,1.03699,40,10461.14,0.97775,492.67,15397.45,1.00572,167.92,9823.72,0.96659,3244.5
"48,177","51,798",7.5,96775.7,1.13352,12.5,11940.12,1.02585,348.67,21047.6,1.09765,125.75,11249.27,1.09029,1577.58
"37,210","40,876",9.9,77132.35,0.98991,11.5,10629.06,0.97091,234.67,15777.75,1.06333,75.17,9053.1,0.98555,1279.08
"47,187","50,240",6.5,89062.33,1.20239,22.08,10772.17,1.06593,591.17,21966.48,1.09625,295,11370.61,1.13846,2184.67
"35,200","39,022",10.9,88435.43,1.06483,12.08,9513.01,0.99245,316.33,17566.18,0.95446,166.75,8428.64,1.00343,1057.92
"39,044","41,776",7.0,93713.43,1.06503,16.25,9954.35,0.84621,342.17,16304.3,0.95178,121.08,10641.44,0.98891,1645.17
"40,074","43,726",9.1,83331.07,0.84485,7.83,9746.15,0.96974,198.92,14359.19,1.17063,61.17,10011.28,1.02266,652
"40,013","43,854",9.6,65159.28,0.96546,15.33,11466.61,0.91557,345.83,19997.77,1.05196,98.5,9577.48,0.98567,1238.83
"38,529","43,417",12.7,79612.21,1.02659,76.42,9830.95,0.94933,1864.67,15222.25,0.96603,677.25,10085.1,1.04025,7972.58
"38,686","41,516",7.3,95372.05,1.01321,14.75,7702.97,0.78025,811.67,12779.11,0.813,580.5,8497.36,0.88507,1493.17
"30,300","34,737",14.6,91595.84,0.9085,13.5,9105.81,0.93002,322.5,16648.08,1.06484,98.92,10037.52,0.99489,956.67
"39,708","41,820",5.3,67938.09,1.08854,25.5,8892.59,0.88297,1425.58,16487.99,0.99059,693.42,9491.97,1.0725,2594.33
"34,631","38,398",10.9,*,*,*,8722.72,0.87058,351.92,14089.79,0.99455,206.33,7769.57,1.11524,358.17
"33,886","39,286",15.9,49137.27,0.83407,16.17,8866.42,1.02364,258.25,15714.1,0.89693,93.17,9227.91,1.00097,1896.92
"53,587","56,003",4.5,76065.57,0.98239,95.33,13074.72,1.0285,1224.92,20560.26,1.04393,1010.58,9963.41,1.05398,4951.83
"39,740","43,800",10.2,74158.04,1.06053,35.25,10844.55,0.95177,625.83,20702.5,0.9896,472.67,10320.01,0.97712,1882
"38,723","41,335",6.7,75550.29,1.07373,87.25,10844.16,1.01934,890.5,19215.8,1.04483,475.33,8874.8,1.03549,3561.17
"52,409","55,067",5.1,72468.88,0.93677,45.83,8434.63,0.90517,451.42,15991.94,0.97232,338.08,9360.91,1.00733,1527.58
"50,156","52,452",4.6,77843.91,1.00881,63.67,11128.04,0.86544,1193.83,20737.2,0.90285,1220.25,10355.19,0.89683,3130.92
"38,845","42,588",9.6,91928.45,0.98473,47.42,11354.05,0.93256,771.17,22070.78,0.99282,401.5,10371.2,1.00835,3417.42
"44,208","47,500",7.4,69885.28,0.95414,35.58,15560.43,1.15106,312.92,32466.22,0.93651,298.17,11230.84,0.99408,1238.83
"39,088","42,743",9.4,91464.26,1.04449,139,12800.78,1.04636,1420.92,22691.89,1.05324,840.17,11170.73,1.0333,9372.5
"45,177","48,685",7.8,82153.98,1.01239,544.83,12651.63,1.06277,3679.83,22322.65,1.06938,2772.67,10246.46,0.98653,17977.83
"49,516","53,120",7.3,78094.93,0.9908,247.08,11343.83,0.996,3545.17,19307.51,0.98361,1815.5,10067.46,0.99402,17254.67
"45,824","47,033",2.6,103351.96,1.04114,17.92,13339.84,1.01662,206.5,19394.67,0.97921,206.08,11549.37,1.00642,879
"35,695","39,210",9.8,*,*,*,11481.09,0.95826,103.33,15604.98,1.08588,55.75,9607.93,1.01331,581.08
"57,177","58,059",1.5,97177.57,0.96595,8.25,10827.4,0.93223,272,17386.23,0.89656,218.67,9780.51,0.9405,911.92
"35,868","40,839",13.9,77584.89,0.9747,34.25,11500.9,0.95112,303.5,22152.6,0.98897,298.58,10217.52,0.9867,1394
"37,546","40,076",6.7,80467.6,0.97609,32.17,13430.01,1.05772,465,19718.43,0.92876,441,10541.27,0.95467,1709.75
"34,181","39,748",16.3,76683.36,0.95534,68,12437.97,1.00313,579.42,18096.44,0.98284,417.08,10433.73,1.00909,2526.92
"44,449","47,201",6.2,68153.18,0.9947,665.58,14756.37,1.13056,3786.67,18163.72,1.02636,2466.58,9037.9,0.99623,19491.42
"51,846","55,983",8.0,68476.51,0.88772,29.33,13450.94,1.10015,148.5,19852.66,0.95879,171.08,10036.37,0.988,411.33
"31,647","36,557",15.5,59543.04,1.08741,38.75,12380.96,1.06322,242.83,19819.61,1.11736,243,10019.17,1.04226,1254.42
"41,686","44,155",5.9,86621.94,0.97997,50.75,11488.74,0.89026,1135.33,23014.44,1.00389,865.92,11908.51,1.04979,2690.92
"34,441","39,226",13.9,90193.79,1.02411,41.25,10955.41,0.9406,440.75,24309.46,0.96643,561.67,11047.51,0.9573,1723.58
"33,029","37,627",13.9,99163.33,0.94052,17.75,12444.52,0.89443,453.92,22391.9,0.95531,272.25,10988.92,0.98554,1743.33
"32,122","35,264",9.8,71263.96,0.96453,139.83,10959.17,0.92418,1534.75,17990.25,0.99566,894.83,10028.27,0.97564,5385.92
"40,679","43,961",8.1,75226.21,1.04616,48.83,14110.53,1.16523,375.42,22186.65,1.13783,310.75,9689.68,1.0608,1250.25
"45,244","49,075",8.5,94866.06,0.87535,16.25,13824.79,1.05382,294.83,28769.91,1.1039,267.08,11392.02,0.99519,1484.08
"35,609","39,074",9.7,79559.16,0.99864,424.58,11389.09,1.01149,4128.67,16263.47,0.99615,2640.67,9331.18,1.05114,15276.75
"51,166","54,927",7.4,78074.27,1.00456,50.67,10690.57,0.91696,695.33,20704.11,1.00137,528.17,10567.08,1.06039,2858.58
"42,421","45,304",6.8,86289.69,1.0356,259.92,12139.38,1.00875,3078,19597.78,1.02413,1977.67,9242.38,0.94486,17953.67
"50,776","54,881",8.1,65449.67,0.96473,121.42,9619.43,0.94657,1583.25,17198.89,0.96084,879.67,9241.21,0.9963,6099.08
"45,735","47,063",2.9,70484.63,0.89675,13,13931.37,0.98119,346.58,24295.66,1.0068,274.42,11333.74,0.95774,1382.42
"39,954","42,437",6.2,79990.2,0.92511,60.08,11146.18,1.00229,509.92,26939.39,0.97913,428.58,10054.38,0.90511,3300.33
"43,706","45,974",5.2,77950.72,1.05928,72.25,10560.59,1.02793,1221.5,18764.4,1.05866,643.58,10391.77,1.0803,4995.92
"34,545","41,229",19.3,74115.44,0.93166,38.67,12819.79,0.9735,207,23756.2,0.8954,227.75,10795.6,0.90449,759
"37,252","41,664",11.8,70779.02,0.96057,76.25,11000.93,0.95892,606.58,20232.1,0.89223,558.83,10963.86,0.92972,2170.33
"41,188","43,373",5.3,65838.1,0.97341,76.42,11982.99,0.95563,776.42,18181.46,0.9818,650.92,10810.97,1.00824,3237.92
"54,357","58,233",7.1,78073.33,0.99682,562.25,12204.64,1.09141,3448.67,16761.98,0.93523,2689.58,8547.82,0.98238,10617.25
"40,088","43,726",9.1,77041.08,0.96821,239,13078.07,1.03734,2121.33,22405.98,1.03923,1633.67,10938.71,1.02334,10312.25
"47,781","51,841",8.5,69845.62,0.98451,21.42,8325.12,0.9907,219.83,12947.89,0.92655,169.83,8488.3,1.00426,685.58
"50,714","54,571",7.6,62314.84,0.90996,28.75,12910.74,0.97578,239.83,19209.54,1.02543,290.92,9383.64,1.06095,1286.58
"46,088","50,556",9.7,84577.02,0.96924,174.5,11962.73,0.97516,2827.08,19355.49,1.01503,1653.58,10431.54,0.96855,11165.42
"46,244","50,003",8.1,78465.1,0.9245,21.5,13467.29,1.01024,157.58,32040.78,1.02981,169.08,13374.53,0.9775,606.75
"38,869","42,971",10.6,79422.77,0.97686,50.75,12671.41,0.99401,453.17,21939.08,0.96009,431.83,11569.55,1.01699,1528.58
"38,645","41,254",6.8,88539.89,0.95208,39.33,10885.71,0.88697,545.42,18696.34,0.91812,441.83,10108.36,0.97807,2457.42
"36,192","39,448",9.0,79912.13,1.06175,33,10443.46,1.03258,530.25,18270.95,0.96608,236.75,11295.66,1.14095,1123.25
"50,312","53,773",6.9,92293.68,0.99391,46.83,9872.08,1.0407,507,20077.32,1.05873,212.17,9576.34,1.10451,1476.08
"42,128","46,176",9.6,82650.02,0.98395,33.58,12994.5,1.05418,296.5,17880.5,1.07591,227.08,12780.9,1.12873,703.08
"54,886","57,847",5.4,76290.09,0.9232,32.58,8712.49,0.86988,268,20691.71,0.93242,169.92,10253.91,1.02528,967.67
"41,980","45,407",8.2,77288.38,0.98276,71.75,8290.66,0.97207,590.25,18423.96,1.04106,243.5,9613.76,1.04352,1280.75
"41,829","45,734",9.3,75948.39,0.94553,161.83,13084.53,0.98393,2192.08,18704.63,0.99697,1895.08,10318.92,1.01449,7326.5
"39,827","43,012",8.0,82395.51,0.97465,65.33,11040.66,0.92397,1010.67,17298.29,0.93068,704.25,9448.97,0.99362,3955.75
"41,049","45,507",10.9,66637.62,0.88278,79.58,9964.4,0.87344,1190.33,19076.66,0.93743,697.33,9420.27,0.97497,3661.08
"69,471","66,999",-3.6,86983.59,1.06064,175,11777.57,1.02896,2520.17,19407.65,1.08253,1155.5,10996.77,1.0466,13265.83
"40,912","44,234",8.1,100873.95,1.03685,164.58,12812.16,1.04413,2182.08,22080.02,1.0451,1550.42,11819.07,1.02818,6142.08
"41,300","46,399",12.3,74549.44,0.99458,14.33,13987.76,1.1812,98,16369.9,0.79475,152.17,9786.36,0.88105,443.33
"43,385","46,751",7.8,71581.88,0.97747,151.75,11083.06,1.01446,2242.5,18559.51,1.00381,1128.25,9458.14,1.02135,7466.33
"42,278","45,030",6.5,77985.7,0.94123,34.25,16335.24,1.12442,441.17,25835.15,1.01103,334.5,10656.62,0.95679,2154.83
"41,032","43,670",6.4,86448.33,0.991,75.25,10857.85,0.96619,1094.42,20478.27,0.97643,846.67,9533.75,0.97389,5247.25
"41,732","44,514",6.7,76993.95,1.02997,61.58,11423.59,0.95789,803.25,24941.68,1.10243,487.83,11161.52,1.12449,3640.42
"42,116","46,378",10.1,76136.94,0.95646,81.17,11847.26,0.9493,797.5,20471.21,1.00452,583.17,10819.09,1.00626,3649.75
"48,301","51,864",7.4,70054.3,0.97288,32,12095.15,1.12154,254.33,19712.54,1.10524,171.33,7374.35,1.02666,934.25
"34,982","41,431",18.4,77882.11,0.99472,20.75,12267.96,0.97539,196.25,20421.94,1.02075,200.25,10841.06,0.99458,1146.25
"40,309","42,753",6.1,53745.97,0.95877,14,13021.46,0.98908,106.42,20668.19,1.01433,113.5,10205.05,0.92429,738.33
"39,040","43,630",11.8,79489.63,1.07021,28.83,14698.94,0.99328,259.67,20475.29,0.8615,256.33,11014.92,1.00425,1189.08
"42,075","46,144",9.7,75212.27,0.99081,87.42,10778.81,0.90707,2454.67,14730.79,0.95477,1501.33,10232.1,1.023,4860.08
"42,725","47,070",10.2,76966.2,0.97506,48.42,9940.01,0.87293,2397.75,14672.76,0.91721,2590.92,10092.15,0.99794,6332.5
"64,975","69,624",7.2,84802.15,1.04086,142.92,10484.68,0.9116,4290.25,16120.78,0.92997,2647.08,10446.88,0.97808,18261.08
"40,801","44,219",8.4,87713.94,1.05486,14.25,10218.42,0.89097,676,12596.6,0.81224,486.33,9008.95,0.95396,1853.92
"53,152","56,977",7.2,85128.84,0.99708,34.42,13204,1.03117,997,16620.38,0.96232,861.83,10957.94,0.94682,5720.67
"46,421","50,530",8.9,68855.65,0.97929,74.08,10016.78,0.89216,3119,15409.98,0.91733,1599.58,9654.32,0.99081,6705.58
"53,097","56,532",6.5,83311.07,1.00551,12,12300.11,0.9848,695.5,15185.13,0.9315,577.33,9640.36,0.96866,3884
"52,586","55,972",6.4,75017.94,0.87745,12.5,9291.15,0.85809,583.58,17487.8,0.8919,481.67,10262.8,0.92231,3499.75
"39,353","42,694",8.5,80883.25,0.98576,45.58,8966.05,0.79522,1673.83,16409.03,0.8927,1128.25,9754.91,0.94139,4367.42
"43,086","47,574",10.4,90572.46,1.08212,92.58,10859.4,0.90297,4418.67,16539.89,0.94229,2539.75,10309.32,1.01754,9779
"40,332","45,711",13.3,*,*,*,9732.55,0.90658,599.5,14630.55,0.87582,517.75,10210.25,0.96502,1655.67
"52,027","56,312",8.2,81798.78,0.89949,21.83,10704.18,0.88046,629.25,15389.59,0.93034,331.83,10264.46,0.91332,2893.5
"39,371","43,610",10.8,76359.56,0.9617,42.67,10734.27,0.91153,1783.33,15857.7,0.8714,1314.17,10934.02,1.0158,3469.92
"44,788","48,538",8.4,75654.36,0.97288,26.58,10785.74,0.87487,933.83,14837.07,0.85742,797.75,9718.81,0.88851,3234.67
"54,335","58,085",6.9,87357.9,1.01724,117.33,11062.89,0.92333,3683.08,16022.15,0.93061,2190.08,10156.51,0.97998,17836.58
"41,720","45,070",8.0,89753.92,1.10249,71.17,14759.39,1.0247,1911.58,21876.98,1.04668,1050.75,13361.41,1.06789,8986.92
"68,225","72,003",5.5,94703.48,1.00745,477.83,14833.65,1.01281,6269.42,18665.48,0.88694,2417.92,11566.72,0.97148,51365.67
"61,459","65,502",6.6,112499.27,0.99571,942.33,15485.57,1.00126,12680.75,20068.57,0.92191,6920.42,13359.64,1.00984,83261.08
"63,780","66,872",4.8,90958.91,1.01676,81.75,14476.66,1.02737,1178.5,20746.1,0.95051,506.92,11879.07,1.02774,9105.17
"46,197","48,287",4.5,92594.58,0.96873,37,14406.25,1.02374,798.33,20777.37,0.97472,389.5,12849.63,1.01489,3883.67
"62,251","65,635",5.4,96870.45,0.99628,94.25,14568.22,0.95102,2110.08,21477.87,0.96592,838.58,12549.97,0.98733,19484.5
"49,070","51,681",5.3,97239.53,1.07306,82.83,14339.76,1.02378,2221.08,24091.94,1.02037,685.08,12924.25,1.02933,10350.08
"56,518","60,334",6.8,95510.53,0.99942,232.42,13705.65,0.9643,2119.58,17507.77,0.93334,999.67,11966.53,1.01639,12519.67
"46,221","49,363",6.8,93867.44,0.90961,66.08,14733.33,1.02764,947.08,18613.15,0.93721,529.17,11828.22,1.01483,4742.33
"62,317","65,338",4.8,98103.07,1.04855,190.67,13128.42,0.99263,2909.08,17810.45,0.92891,1380.83,12047.49,1.00732,23255.92
"46,295","49,772",7.5,89893.75,1.10872,25.92,13495.98,1.08007,615.83,17229.47,0.99345,445.17,10655.03,1.04911,3752.42
"59,333","62,868",6.0,108581.91,1.00638,228,14232.75,0.97221,3658.92,20363.29,0.95074,1348.42,12663.34,0.97412,27038.42
"78,013","82,041",5.2,93663.07,1.00643,221.67,13544.3,0.92425,2321.75,11882.84,0.76128,2690.92,10800.33,0.91503,24972.08
"59,791","63,494",6.2,116757.9,0.9673,21.25,16157.57,1.16266,404,19504.66,1.03307,240.67,12480.34,0.96782,3542.33
"86,039","87,507",1.7,92655.03,0.97467,628.83,15029.93,0.97123,6158.5,13208.87,0.77157,11430.17,11191.31,0.92583,76156.5
"47,269","51,300",8.5,94244.87,0.97191,1554.67,14501.11,1.05962,8328.58,16816.43,0.86677,6122.08,11257.13,0.99764,53935
"68,447","71,470",4.4,113993.85,1.06861,29.17,14706.81,1.01796,611.67,21608.37,0.95857,266.33,11532.79,0.96397,6453.42
"58,853","61,874",5.1,90491.99,1.01878,113.67,13960.22,0.98932,1571.67,19126.59,1.00608,759,11280.98,1.00191,9669.08
"31,463","33,037",5.0,79025.89,1.02179,51,15701.01,1.06518,664.33,16639.6,0.95763,389.75,11846.16,1.01404,2566.92
"75,466","80,052",6.1,94529.87,0.9988,37.67,14800.93,1.05663,595.83,17933.77,0.93594,325.5,12231.92,0.9593,7486.58
"40,580","43,648",7.6,81349.86,1.04448,183,14312.46,1.03795,2064.25,18800.6,0.92822,1122.42,12273.83,1.00187,10518.42
"57,078","60,440",5.9,72246.27,0.88979,75.42,13551.49,1.05999,985,18604.94,0.91547,574.92,11492.37,0.92721,9546.75
"50,073","54,153",8.1,108713.75,1.01126,133.5,14265.44,0.99945,4700,22731.02,1.0461,2514.75,12096.82,0.98192,45290.67
"74,107","79,136",6.8,97144.96,1.05346,130.83,12755.49,0.9995,4191.42,21038.79,1.07127,2292.58,10849.03,0.95181,18728.17
"56,861","61,586",8.3,107846.11,1.06934,481.5,12468.08,1.02167,17716.58,20042.51,1.06081,7183.25,11575.04,1.04496,50567
"55,047","61,116",11.0,*,*,*,13566.64,0.83548,230.83,21845.36,0.91216,235,12116.61,0.8561,3342.5
"79,853","81,631",2.2,96672.56,1.04299,546.75,12175.99,0.98645,15143.5,17601.88,1.00407,8974.92,11635.17,1.02851,67232.08
"68,305","73,101",7.0,85028.03,1.03819,39.42,11160.03,0.97013,2165.42,17438.1,1.05755,1105.17,9641.42,0.94927,7357.08
"56,241","60,297",7.2,89623.14,1.03523,352.42,10844.59,0.93685,10883.5,15861.85,0.98723,6098.33,10800.84,1.01103,31649.17
"53,167","58,071",9.2,92438.73,1.02373,71.83,10818.92,0.93394,3183.58,16398.9,0.97736,1481.33,9896.47,0.92822,15457.92
"54,754","58,133",6.2,103341.44,1.04152,786.83,12852.85,1.00785,18803.17,17718.04,1.00111,13064.25,11490.33,1.01971,113519.5
"87,174","92,013",5.6,*,*,*,14845.79,1.0947,43.17,19199.82,0.88266,45.67,12093.27,0.90921,974.92
"96,986","93,793",-3.3,111770.94,1.0254,388,13935.27,1.02506,9231.08,18963.84,1.01714,6217.75,12076.87,1.03801,60273.08
"93,360","97,787",4.7,117302.83,1.06718,360.75,13429.45,1.01435,9876.25,22254.7,1.07192,4770.42,12177.73,1.02213,54013.08
"69,610","75,025",7.8,105634.58,1.05015,641.33,12622.7,1.02904,11160.83,16730.67,0.97071,10073.83,11376.68,1.04609,31978.75
"83,428","90,941",9.0,103390.55,1.03501,435.67,12559.77,1.00197,15696.42,18356.04,1.00423,6583.08,11393.63,1.00443,51581.75
"56,730","61,577",8.5,85329.37,0.92139,8.42,9113.17,0.88867,370.08,16390.87,0.96333,150,9969.45,1.01533,1689.17
"41,782","46,504",11.3,*,*,*,6737.08,0.71905,178.83,19001.33,1.11158,61.5,9081.74,0.86233,1190.17
"35,126","39,479",12.4,78023.84,0.96773,54.92,9714.17,0.94587,1585.92,17196.31,1.02718,565.33,9558.02,0.99126,5175.08
"46,130","50,402",9.3,76579.85,1.02837,27.17,10327.19,0.94379,1161.58,20652.4,1.06361,378.17,9941.06,1.01398,3748.5
"40,817","45,497",11.5,93019.24,1.02824,14.33,8731.78,0.82471,497.33,16373.77,0.92531,238.58,9038.72,0.92789,2941.25
"49,163","53,579",9.0,99257.59,0.91146,17.25,10836.47,1.02476,511.42,20905.96,1.18709,184,9915.13,1.00439,1591
"39,779","44,841",12.7,*,*,*,11510.62,0.91704,170.92,14326.25,0.96033,73.08,10613.82,0.89892,867.17
"34,669","39,616",14.3,83021.49,0.95678,43.08,9762.64,1.016,750.08,16664.9,1.10474,198.83,9163.12,0.99422,3742.92
"46,199","49,975",8.2,86722.34,1.07998,107.5,11409.12,1.03428,2800.58,19566.95,1.20507,1002.17,10662.13,1.12176,8476.83
"43,230","47,430",9.7,83947.49,1.05855,12.33,11402.5,0.93714,340.75,13741.21,1.03583,144.67,8836.62,0.96566,1993.67
"47,113","52,273",11.0,83066.34,0.95751,118.92,10527.87,1.03918,2157,18069.93,1.15037,943.58,9021.39,1.01307,13763.08
"49,735","54,303",9.2,72165.27,0.92637,36.42,9521.4,0.9566,630.33,18268.83,1.02354,243.83,9629.57,0.97886,3901.92
"37,279","41,384",11.0,76315.65,1.01215,161.83,10661.07,1.03546,2772.75,19356.61,1.17476,922.42,10340.79,1.0955,11703.42
"40,497","44,796",10.6,98214.37,1.08212,36.67,9876.56,0.99165,967.83,19018.33,1.1122,402.42,8822.64,0.93896,5157.08
"45,827","51,045",11.4,81537.95,0.99425,17.92,11698.43,0.90916,476.75,14827.43,0.96881,214.33,9114.6,0.8934,3095.92
"53,854","59,153",9.8,69157.65,0.94105,16.83,10049.56,0.92008,696.25,14168.34,0.93082,297.08,9677.3,0.97414,3417.92
"40,691","45,719",12.4,102248.91,0.90805,23.92,9194.42,0.86387,672.67,19016.27,1.04839,195.83,10183.35,1.0119,3061
"35,733","40,410",13.1,95345.29,1.04617,29.92,10762.55,0.97337,1133.75,19165.67,1.03961,422.25,10959.09,1.04668,2865.33
"34,775","38,991",12.1,97858.55,0.9876,50.42,8747.52,0.93161,887.25,17641.29,1.09069,307.67,9497.81,0.98722,5959.42
"48,051","51,861",7.9,71498.47,1.0221,11.42,8357.2,0.96985,426.67,13972.89,1.02768,160.08,10723.43,1.03208,1419.5
"37,722","42,782",13.4,91726.09,0.99025,25,7943.76,0.86251,756.67,15304.37,0.98025,306.58,8126.21,0.93445,4610.83
"40,047","44,204",10.4,97608.88,0.97825,13.08,10500.85,0.92988,454.83,16957.83,1.04118,185.42,8657.44,1.00593,2912.67
"46,741","50,975",9.1,79357.4,1.04217,108.33,10065.72,0.97998,1789.67,19550.17,1.05273,634.5,10008.63,0.99131,8926.33
"43,887","47,981",9.3,81298.25,0.93214,32.08,11064.68,0.97959,628.58,12305.23,0.91015,298.58,9215.35,0.90629,4023.42
"58,421","63,571",8.8,93724.3,1.01448,550.42,11509.33,1.07106,8546.67,19880.99,1.1454,2662.42,11399.8,1.13314,23259.83
"42,141","46,371",10.0,102983.52,1.08274,17.17,8503.88,0.92902,717.17,18090.32,1.17074,270.75,9494.08,1.02101,2690.67
"38,377","41,637",8.5,92975.81,0.97457,10.08,9108.89,0.87877,354,19266.6,1.01171,186,8402.56,0.93161,1860.33
"42,173","46,469",10.2,77403.17,1.05081,56.75,11035,1.02422,1421.08,17467.17,1.06741,603.5,9547.59,0.97297,8151.67
"52,710","57,453",9.0,105672.64,1.21351,43.33,10619.41,0.97877,876.67,22137.42,1.17719,369.5,10434.09,1.12121,3275
"36,244","40,793",12.6,77939.56,0.98062,29.42,9928.25,0.969,874.33,15139.47,1.02657,433.25,10206.23,1.04834,3664.25
"35,908","39,486",10.0,68603.24,1.03213,16.83,9335.34,0.88089,418,17223.43,0.96553,239,9165.35,0.92444,2993.08
"37,044","40,803",10.1,84451.54,1.01979,29.5,10328.96,1.04641,737.42,19834.18,1.09933,427.67,11138.56,1.07534,3918.17
"45,222","52,150",15.3,79160.55,1.02467,283.5,11108.91,1.03204,5311.08,16363.16,1.05754,2541.33,9775.59,0.98206,17557.33
"42,183","46,669",10.6,91072.89,1.0926,41.83,9302.09,0.95815,1094,18415.18,1.09574,386.75,9475.62,1.02034,3798.25
"34,416","38,396",11.6,74614.15,0.90037,19.42,8810.65,0.8904,865.42,17205.13,1.00204,309.58,9435.73,0.96969,3222.08
"39,258","44,079",12.3,114049.91,1.16635,9.5,11044.87,0.90135,266,21741.58,0.99651,159.25,10869.28,0.97316,1619.92
"44,218","47,339",7.1,114341.97,1.04535,28.08,10741.81,1.04961,1259.67,17322.25,1.05261,484.75,9827.39,1.0578,3857.33
"39,018","43,582",11.7,83921.18,1.01159,156.25,11646.92,1.06046,3649.25,19816.61,1.13858,1269.92,10360.29,1.063,12989.58
"39,775","44,152",11.0,72592.58,0.99222,172.5,10456.17,1.01234,3140.08,18169.35,1.05694,974.08,9289.61,0.99679,14407.5
"50,835","54,954",8.1,76683.71,1.07649,23.67,8117.76,0.91298,504.58,15509,0.9639,210.92,9538.51,0.99867,1600.17
"36,560","41,541",13.6,78696.31,1.02737,405.33,10528.98,1.01479,7558.17,14863.73,1.03237,3266.5,9477.03,1.03969,21082.33
"54,507","58,706",7.7,.,.,.,9403.98,0.73845,36.58,9886.52,0.82026,12.75,10564.69,0.94165,345.83
"50,936","56,579",11.1,67381.76,0.93386,14.83,10178.91,0.94466,476.17,16569.95,0.98454,239.75,9822.15,1.03084,1259.58
"33,362","37,938",13.7,86125.62,1.04436,59.25,10684.22,1.02983,1518.75,19429.85,1.12113,493.08,11139.83,1.12663,6214.42
"44,648","49,285",10.4,76876.84,0.95762,17.17,11827.81,1.00739,188.17,19533.74,1.05236,95.25,9250.16,0.90932,2940.67
"70,525","75,114",6.5,86102.15,1.06459,91.25,10505.96,1.03125,1883.25,17713.67,1.08811,660.17,10111.72,1.05944,7377.67
"40,377","44,112",9.3,92708.83,1.08866,87.92,10369.74,0.9987,1958.42,17605.84,1.0883,532.17,9754.3,1.00071,14590.58
"59,309","62,640",5.6,*,*,*,11761.51,0.93801,135.17,18767.37,1.15104,47.58,10396.92,0.99541,723.08
"35,772","41,624",16.4,*,*,*,9575.44,0.79608,231.17,16134.8,0.96961,82.33,10839.07,0.93719,1529.92
"44,726","50,473",12.8,89011.51,1.06855,713.83,11698.71,1.05581,13172.92,18338.85,1.03855,8138.67,11847.93,1.13757,58635.08
"47,350","51,798",9.4,82859.31,0.98877,18.75,9494.42,0.91119,602.92,17403.73,1.02894,280.17,9004.78,0.98248,2909.75
"40,528","44,375",9.5,111176.19,1.06502,24.25,9107.3,0.84805,979.92,16868.67,1.00589,326.08,8922.34,0.901,6247.33
"40,494","44,933",11.0,71715.79,1.13612,26.42,10109.3,0.97121,735.75,15607.81,1.01904,323.25,9255.76,1.03987,3170.08
"41,900","46,365",10.7,70472.15,0.97607,31.42,9496.84,0.96441,835.17,15713.85,1.02023,337.17,9622.94,0.98488,3016.08
"37,154","41,440",11.5,65831.3,1.11904,15.75,9786.64,0.98783,380.83,13993.49,1.04756,194.67,9262.55,1.0229,2548.17
"41,962","45,802",9.2,93004.21,1.0189,54.33,10940.94,0.96183,1472.83,16959.86,1.08823,585.92,9930.4,1.00264,6140.67
"54,951","58,544",6.5,*,*,*,8798.16,0.86905,357.92,18539.44,1.02005,142.33,10027.97,1.09382,1296.58
"36,752","41,488",12.9,73671.39,1.06889,132.25,10927.7,1.00361,2854.08,19427.46,1.11332,885.42,10507.83,1.08051,11109.67
"47,726","50,472",5.8,82646.09,1.03207,46.33,9336.7,0.93069,1454.33,17742.52,1.08893,490,10302.44,1.09913,4617
"34,438","38,314",11.3,*,*,*,9421.7,0.87867,428.83,13006.88,0.96574,150.08,9571.98,0.96696,1419.92
"38,520","43,272",12.3,86085.55,1.03485,175.25,9448.64,1.01212,3609.33,16754.97,1.07878,1491,9510.84,1.10254,9116.33
"39,646","44,159",11.4,82343.05,1.08822,39.58,8662.28,0.88291,1198.92,14409.02,0.95441,407.83,9080.15,1.0218,2581.92
"38,065","42,134",10.7,92193.74,1.0578,1065.67,12367.61,1.08752,14396.17,17979.69,1.04559,10440.08,11129.42,1.05085,87180.83
"72,614","77,030",6.1,68297.67,1.22909,17.58,9512.75,0.94272,619.83,14871.52,1.07767,281.08,9358.13,1.05014,2225.75
"39,469","43,760",10.9,94235.11,1.00455,19.08,10059.81,0.97554,772.5,17969.22,1.0496,298.58,10620.24,1.0943,2191.17
